coin,unlock_date,allocation,is_tge,tokens_amount,tokens_percent,usd_amount,price_minus_5d,price_minus_3d,price_minus_1d,price_on_unlock,price_plus_1d,price_plus_3d,price_plus_5d,change_5d_before,change_5d_after,change_total_10d,market_cap,current_price
celestia,2025-09-07,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.5512,1.6314,1.6136,1.6007,1.6423,1.7942,1.7999,3.1910778751934052,12.444555506965706,16.032748839608054,,0.4586
celestia,2025-09-07,Series A&B Round,False,361616.44,0.036162,165764.98,1.5512,1.6314,1.6136,1.6007,1.6423,1.7942,1.7999,3.1910778751934052,12.444555506965706,16.032748839608054,,0.4586
celestia,2025-09-07,Seed Round,False,291863.01,0.029186,133790.01,1.5512,1.6314,1.6136,1.6007,1.6423,1.7942,1.7999,3.1910778751934052,12.444555506965706,16.032748839608054,,0.4586
celestia,2025-09-08,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.6078,1.5586,1.6007,1.6423,1.7395,1.758,1.85,2.145789277273305,12.64689764354868,15.064062694364983,,0.4586
celestia,2025-09-08,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.6078,1.5586,1.6007,1.6423,1.7395,1.758,1.85,2.145789277273305,12.64689764354868,15.064062694364983,,0.4586
celestia,2025-09-08,Series A&B Round,False,361616.44,0.036162,165764.98,1.6078,1.5586,1.6007,1.6423,1.7395,1.758,1.85,2.145789277273305,12.64689764354868,15.064062694364983,,0.4586
celestia,2025-09-08,Seed Round,False,291863.01,0.029186,133790.01,1.6078,1.5586,1.6007,1.6423,1.7395,1.758,1.85,2.145789277273305,12.64689764354868,15.064062694364983,,0.4586
celestia,2025-09-09,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.6314,1.6136,1.6423,1.7395,1.7942,1.7999,1.8622,6.626210616648283,7.053751077895949,14.147358097339715,,0.4586
celestia,2025-09-09,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.6314,1.6136,1.6423,1.7395,1.7942,1.7999,1.8622,6.626210616648283,7.053751077895949,14.147358097339715,,0.4586
celestia,2025-09-09,Series A&B Round,False,361616.44,0.036162,165764.98,1.6314,1.6136,1.6423,1.7395,1.7942,1.7999,1.8622,6.626210616648283,7.053751077895949,14.147358097339715,,0.4586
celestia,2025-09-09,Seed Round,False,291863.01,0.029186,133790.01,1.6314,1.6136,1.6423,1.7395,1.7942,1.7999,1.8622,6.626210616648283,7.053751077895949,14.147358097339715,,0.4586
celestia,2025-09-10,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.5586,1.6007,1.7395,1.7942,1.758,1.85,1.7627,15.11612986013089,-1.7556571173782236,13.095085332991143,,0.4586
celestia,2025-09-10,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.5586,1.6007,1.7395,1.7942,1.758,1.85,1.7627,15.11612986013089,-1.7556571173782236,13.095085332991143,,0.4586
celestia,2025-09-10,Series A&B Round,False,361616.44,0.036162,165764.98,1.5586,1.6007,1.7395,1.7942,1.758,1.85,1.7627,15.11612986013089,-1.7556571173782236,13.095085332991143,,0.4586
celestia,2025-09-10,Seed Round,False,291863.01,0.029186,133790.01,1.5586,1.6007,1.7395,1.7942,1.758,1.85,1.7627,15.11612986013089,-1.7556571173782236,13.095085332991143,,0.4586
celestia,2025-09-11,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.6136,1.6423,1.7942,1.758,1.7999,1.8622,1.6896,8.948934060485875,-3.8907849829351546,4.709965294992568,,0.4586
celestia,2025-09-11,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.6136,1.6423,1.7942,1.758,1.7999,1.8622,1.6896,8.948934060485875,-3.8907849829351546,4.709965294992568,,0.4586
celestia,2025-09-11,Series A&B Round,False,361616.44,0.036162,165764.98,1.6136,1.6423,1.7942,1.758,1.7999,1.8622,1.6896,8.948934060485875,-3.8907849829351546,4.709965294992568,,0.4586
celestia,2025-09-11,Seed Round,False,291863.01,0.029186,133790.01,1.6136,1.6423,1.7942,1.758,1.7999,1.8622,1.6896,8.948934060485875,-3.8907849829351546,4.709965294992568,,0.4586
celestia,2025-09-12,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.6007,1.7395,1.758,1.7999,1.85,1.7627,1.7031,12.444555506965706,-5.378076559808878,6.3972012244642995,,0.4586
celestia,2025-09-12,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.6007,1.7395,1.758,1.7999,1.85,1.7627,1.7031,12.444555506965706,-5.378076559808878,6.3972012244642995,,0.4586
celestia,2025-09-12,Series A&B Round,False,361616.44,0.036162,165764.98,1.6007,1.7395,1.758,1.7999,1.85,1.7627,1.7031,12.444555506965706,-5.378076559808878,6.3972012244642995,,0.4586
celestia,2025-09-12,Seed Round,False,291863.01,0.029186,133790.01,1.6007,1.7395,1.758,1.7999,1.85,1.7627,1.7031,12.444555506965706,-5.378076559808878,6.3972012244642995,,0.4586
celestia,2025-09-13,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.6423,1.7942,1.7999,1.85,1.8622,1.6896,1.787,12.64689764354868,-3.405405405405414,8.810814102173769,,0.4586
celestia,2025-09-13,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.6423,1.7942,1.7999,1.85,1.8622,1.6896,1.787,12.64689764354868,-3.405405405405414,8.810814102173769,,0.4586
celestia,2025-09-13,Series A&B Round,False,361616.44,0.036162,165764.98,1.6423,1.7942,1.7999,1.85,1.8622,1.6896,1.787,12.64689764354868,-3.405405405405414,8.810814102173769,,0.4586
celestia,2025-09-13,Seed Round,False,291863.01,0.029186,133790.01,1.6423,1.7942,1.7999,1.85,1.8622,1.6896,1.787,12.64689764354868,-3.405405405405414,8.810814102173769,,0.4586
celestia,2025-09-14,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.7395,1.758,1.85,1.8622,1.7627,1.7031,1.8186,7.053751077895949,-2.3413167221565936,4.547283702213276,,0.4586
celestia,2025-09-14,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.7395,1.758,1.85,1.8622,1.7627,1.7031,1.8186,7.053751077895949,-2.3413167221565936,4.547283702213276,,0.4586
celestia,2025-09-14,Series A&B Round,False,361616.44,0.036162,165764.98,1.7395,1.758,1.85,1.8622,1.7627,1.7031,1.8186,7.053751077895949,-2.3413167221565936,4.547283702213276,,0.4586
celestia,2025-09-14,Seed Round,False,291863.01,0.029186,133790.01,1.7395,1.758,1.85,1.8622,1.7627,1.7031,1.8186,7.053751077895949,-2.3413167221565936,4.547283702213276,,0.4586
celestia,2025-09-15,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.7942,1.7999,1.8622,1.7627,1.6896,1.787,1.6967,-1.7556571173782236,-3.744255970953642,-5.4341767918849575,,0.4586
celestia,2025-09-15,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.7942,1.7999,1.8622,1.7627,1.6896,1.787,1.6967,-1.7556571173782236,-3.744255970953642,-5.4341767918849575,,0.4586
celestia,2025-09-15,Series A&B Round,False,361616.44,0.036162,165764.98,1.7942,1.7999,1.8622,1.7627,1.6896,1.787,1.6967,-1.7556571173782236,-3.744255970953642,-5.4341767918849575,,0.4586
celestia,2025-09-15,Seed Round,False,291863.01,0.029186,133790.01,1.7942,1.7999,1.8622,1.7627,1.6896,1.787,1.6967,-1.7556571173782236,-3.744255970953642,-5.4341767918849575,,0.4586
celestia,2025-09-16,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.758,1.85,1.7627,1.6896,1.7031,1.8186,1.7254,-3.8907849829351546,2.1188446969697003,-1.8543799772468692,,0.4586
celestia,2025-09-16,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.758,1.85,1.7627,1.6896,1.7031,1.8186,1.7254,-3.8907849829351546,2.1188446969697003,-1.8543799772468692,,0.4586
celestia,2025-09-16,Series A&B Round,False,361616.44,0.036162,165764.98,1.758,1.85,1.7627,1.6896,1.7031,1.8186,1.7254,-3.8907849829351546,2.1188446969697003,-1.8543799772468692,,0.4586
celestia,2025-09-16,Seed Round,False,291863.01,0.029186,133790.01,1.758,1.85,1.7627,1.6896,1.7031,1.8186,1.7254,-3.8907849829351546,2.1188446969697003,-1.8543799772468692,,0.4586
celestia,2025-09-17,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.7999,1.8622,1.6896,1.7031,1.787,1.6967,1.6876,-5.378076559808878,-0.9101051024602236,-6.239235513084064,,0.4586
celestia,2025-09-17,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.7999,1.8622,1.6896,1.7031,1.787,1.6967,1.6876,-5.378076559808878,-0.9101051024602236,-6.239235513084064,,0.4586
celestia,2025-09-17,Series A&B Round,False,361616.44,0.036162,165764.98,1.7999,1.8622,1.6896,1.7031,1.787,1.6967,1.6876,-5.378076559808878,-0.9101051024602236,-6.239235513084064,,0.4586
celestia,2025-09-17,Seed Round,False,291863.01,0.029186,133790.01,1.7999,1.8622,1.6896,1.7031,1.787,1.6967,1.6876,-5.378076559808878,-0.9101051024602236,-6.239235513084064,,0.4586
celestia,2025-09-18,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.85,1.7627,1.7031,1.787,1.8186,1.7254,1.4974,-3.405405405405414,-16.205931729155,-19.05945945945946,,0.4586
celestia,2025-09-18,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.85,1.7627,1.7031,1.787,1.8186,1.7254,1.4974,-3.405405405405414,-16.205931729155,-19.05945945945946,,0.4586
celestia,2025-09-18,Series A&B Round,False,361616.44,0.036162,165764.98,1.85,1.7627,1.7031,1.787,1.8186,1.7254,1.4974,-3.405405405405414,-16.205931729155,-19.05945945945946,,0.4586
celestia,2025-09-18,Seed Round,False,291863.01,0.029186,133790.01,1.85,1.7627,1.7031,1.787,1.8186,1.7254,1.4974,-3.405405405405414,-16.205931729155,-19.05945945945946,,0.4586
celestia,2025-09-19,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.8622,1.6896,1.787,1.8186,1.6967,1.6876,1.4676,-2.3413167221565936,-19.300560870999668,-21.189990334013533,,0.4586
celestia,2025-09-19,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.8622,1.6896,1.787,1.8186,1.6967,1.6876,1.4676,-2.3413167221565936,-19.300560870999668,-21.189990334013533,,0.4586
celestia,2025-09-19,Series A&B Round,False,361616.44,0.036162,165764.98,1.8622,1.6896,1.787,1.8186,1.6967,1.6876,1.4676,-2.3413167221565936,-19.300560870999668,-21.189990334013533,,0.4586
celestia,2025-09-19,Seed Round,False,291863.01,0.029186,133790.01,1.8622,1.6896,1.787,1.8186,1.6967,1.6876,1.4676,-2.3413167221565936,-19.300560870999668,-21.189990334013533,,0.4586
celestia,2025-09-20,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.7627,1.7031,1.8186,1.6967,1.7254,1.4974,1.452,-3.744255970953642,-14.42211351446927,-17.626368639019685,,0.4586
celestia,2025-09-20,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.7627,1.7031,1.8186,1.6967,1.7254,1.4974,1.452,-3.744255970953642,-14.42211351446927,-17.626368639019685,,0.4586
celestia,2025-09-20,Series A&B Round,False,361616.44,0.036162,165764.98,1.7627,1.7031,1.8186,1.6967,1.7254,1.4974,1.452,-3.744255970953642,-14.42211351446927,-17.626368639019685,,0.4586
celestia,2025-09-20,Seed Round,False,291863.01,0.029186,133790.01,1.7627,1.7031,1.8186,1.6967,1.7254,1.4974,1.452,-3.744255970953642,-14.42211351446927,-17.626368639019685,,0.4586
celestia,2025-09-21,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.6896,1.787,1.6967,1.7254,1.6876,1.4676,1.3779,2.1188446969697003,-20.14025733163325,-18.448153409090914,,0.4586
celestia,2025-09-21,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.6896,1.787,1.6967,1.7254,1.6876,1.4676,1.3779,2.1188446969697003,-20.14025733163325,-18.448153409090914,,0.4586
celestia,2025-09-21,Series A&B Round,False,361616.44,0.036162,165764.98,1.6896,1.787,1.6967,1.7254,1.6876,1.4676,1.3779,2.1188446969697003,-20.14025733163325,-18.448153409090914,,0.4586
celestia,2025-09-21,Seed Round,False,291863.01,0.029186,133790.01,1.6896,1.787,1.6967,1.7254,1.6876,1.4676,1.3779,2.1188446969697003,-20.14025733163325,-18.448153409090914,,0.4586
celestia,2025-09-22,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.7031,1.8186,1.7254,1.6876,1.4974,1.452,1.4159,-0.9101051024602236,-16.099786679307897,-16.863366801714527,,0.4586
celestia,2025-09-22,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.7031,1.8186,1.7254,1.6876,1.4974,1.452,1.4159,-0.9101051024602236,-16.099786679307897,-16.863366801714527,,0.4586
celestia,2025-09-22,Series A&B Round,False,361616.44,0.036162,165764.98,1.7031,1.8186,1.7254,1.6876,1.4974,1.452,1.4159,-0.9101051024602236,-16.099786679307897,-16.863366801714527,,0.4586
celestia,2025-09-22,Seed Round,False,291863.01,0.029186,133790.01,1.7031,1.8186,1.7254,1.6876,1.4974,1.452,1.4159,-0.9101051024602236,-16.099786679307897,-16.863366801714527,,0.4586
celestia,2025-09-23,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.787,1.6967,1.6876,1.4974,1.4676,1.3779,1.4045,-16.205931729155,-6.204087084279417,-21.40458869613877,,0.4586
celestia,2025-09-23,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.787,1.6967,1.6876,1.4974,1.4676,1.3779,1.4045,-16.205931729155,-6.204087084279417,-21.40458869613877,,0.4586
celestia,2025-09-23,Series A&B Round,False,361616.44,0.036162,165764.98,1.787,1.6967,1.6876,1.4974,1.4676,1.3779,1.4045,-16.205931729155,-6.204087084279417,-21.40458869613877,,0.4586
celestia,2025-09-23,Seed Round,False,291863.01,0.029186,133790.01,1.787,1.6967,1.6876,1.4974,1.4676,1.3779,1.4045,-16.205931729155,-6.204087084279417,-21.40458869613877,,0.4586
celestia,2025-09-24,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.8186,1.7254,1.4974,1.4676,1.452,1.4159,1.4345,-19.300560870999668,-2.2553829381302744,-21.120642252281968,,0.4586
celestia,2025-09-24,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.8186,1.7254,1.4974,1.4676,1.452,1.4159,1.4345,-19.300560870999668,-2.2553829381302744,-21.120642252281968,,0.4586
celestia,2025-09-24,Series A&B Round,False,361616.44,0.036162,165764.98,1.8186,1.7254,1.4974,1.4676,1.452,1.4159,1.4345,-19.300560870999668,-2.2553829381302744,-21.120642252281968,,0.4586
celestia,2025-09-24,Seed Round,False,291863.01,0.029186,133790.01,1.8186,1.7254,1.4974,1.4676,1.452,1.4159,1.4345,-19.300560870999668,-2.2553829381302744,-21.120642252281968,,0.4586
celestia,2025-09-25,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.6967,1.6876,1.4676,1.452,1.3779,1.4045,1.4102,-14.42211351446927,-2.878787878787883,-16.885719337537584,,0.4586
celestia,2025-09-25,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.6967,1.6876,1.4676,1.452,1.3779,1.4045,1.4102,-14.42211351446927,-2.878787878787883,-16.885719337537584,,0.4586
celestia,2025-09-25,Series A&B Round,False,361616.44,0.036162,165764.98,1.6967,1.6876,1.4676,1.452,1.3779,1.4045,1.4102,-14.42211351446927,-2.878787878787883,-16.885719337537584,,0.4586
celestia,2025-09-25,Seed Round,False,291863.01,0.029186,133790.01,1.6967,1.6876,1.4676,1.452,1.3779,1.4045,1.4102,-14.42211351446927,-2.878787878787883,-16.885719337537584,,0.4586
celestia,2025-09-26,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.7254,1.4974,1.452,1.3779,1.4159,1.4345,1.3848,-20.14025733163325,0.5007620291748406,-19.740350063753333,,0.4586
celestia,2025-09-26,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.7254,1.4974,1.452,1.3779,1.4159,1.4345,1.3848,-20.14025733163325,0.5007620291748406,-19.740350063753333,,0.4586
celestia,2025-09-26,Series A&B Round,False,361616.44,0.036162,165764.98,1.7254,1.4974,1.452,1.3779,1.4159,1.4345,1.3848,-20.14025733163325,0.5007620291748406,-19.740350063753333,,0.4586
celestia,2025-09-26,Seed Round,False,291863.01,0.029186,133790.01,1.7254,1.4974,1.452,1.3779,1.4159,1.4345,1.3848,-20.14025733163325,0.5007620291748406,-19.740350063753333,,0.4586
celestia,2025-09-27,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.6876,1.4676,1.3779,1.4159,1.4045,1.4102,1.4555,-16.099786679307897,2.7968076841584915,-13.753259066129415,,0.4586
celestia,2025-09-27,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.6876,1.4676,1.3779,1.4159,1.4045,1.4102,1.4555,-16.099786679307897,2.7968076841584915,-13.753259066129415,,0.4586
celestia,2025-09-27,Series A&B Round,False,361616.44,0.036162,165764.98,1.6876,1.4676,1.3779,1.4159,1.4045,1.4102,1.4555,-16.099786679307897,2.7968076841584915,-13.753259066129415,,0.4586
celestia,2025-09-27,Seed Round,False,291863.01,0.029186,133790.01,1.6876,1.4676,1.3779,1.4159,1.4045,1.4102,1.4555,-16.099786679307897,2.7968076841584915,-13.753259066129415,,0.4586
celestia,2025-09-28,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.4974,1.452,1.4159,1.4045,1.4345,1.3848,1.4889,-6.204087084279417,6.009255962976134,-0.5676505943635751,,0.4586
celestia,2025-09-28,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.4974,1.452,1.4159,1.4045,1.4345,1.3848,1.4889,-6.204087084279417,6.009255962976134,-0.5676505943635751,,0.4586
celestia,2025-09-28,Series A&B Round,False,361616.44,0.036162,165764.98,1.4974,1.452,1.4159,1.4045,1.4345,1.3848,1.4889,-6.204087084279417,6.009255962976134,-0.5676505943635751,,0.4586
celestia,2025-09-28,Seed Round,False,291863.01,0.029186,133790.01,1.4974,1.452,1.4159,1.4045,1.4345,1.3848,1.4889,-6.204087084279417,6.009255962976134,-0.5676505943635751,,0.4586
celestia,2025-09-29,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.4676,1.3779,1.4045,1.4345,1.4102,1.4555,1.5074,-2.2553829381302744,5.081910073196233,2.7119106023439667,,0.4586
celestia,2025-09-29,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.4676,1.3779,1.4045,1.4345,1.4102,1.4555,1.5074,-2.2553829381302744,5.081910073196233,2.7119106023439667,,0.4586
celestia,2025-09-29,Series A&B Round,False,361616.44,0.036162,165764.98,1.4676,1.3779,1.4045,1.4345,1.4102,1.4555,1.5074,-2.2553829381302744,5.081910073196233,2.7119106023439667,,0.4586
celestia,2025-09-29,Seed Round,False,291863.01,0.029186,133790.01,1.4676,1.3779,1.4045,1.4345,1.4102,1.4555,1.5074,-2.2553829381302744,5.081910073196233,2.7119106023439667,,0.4586
celestia,2025-09-30,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.452,1.4159,1.4345,1.4102,1.3848,1.4889,1.5383,-2.878787878787883,9.08381789817048,5.943526170798901,,0.4586
celestia,2025-09-30,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.452,1.4159,1.4345,1.4102,1.3848,1.4889,1.5383,-2.878787878787883,9.08381789817048,5.943526170798901,,0.4586
celestia,2025-09-30,Series A&B Round,False,361616.44,0.036162,165764.98,1.452,1.4159,1.4345,1.4102,1.3848,1.4889,1.5383,-2.878787878787883,9.08381789817048,5.943526170798901,,0.4586
celestia,2025-09-30,Seed Round,False,291863.01,0.029186,133790.01,1.452,1.4159,1.4345,1.4102,1.3848,1.4889,1.5383,-2.878787878787883,9.08381789817048,5.943526170798901,,0.4586
celestia,2025-10-01,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.3779,1.4045,1.4102,1.3848,1.4555,1.5074,1.461,0.5007620291748406,5.502599653379552,6.030916612236024,,0.4586
celestia,2025-10-01,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.3779,1.4045,1.4102,1.3848,1.4555,1.5074,1.461,0.5007620291748406,5.502599653379552,6.030916612236024,,0.4586
celestia,2025-10-01,Series A&B Round,False,361616.44,0.036162,165764.98,1.3779,1.4045,1.4102,1.3848,1.4555,1.5074,1.461,0.5007620291748406,5.502599653379552,6.030916612236024,,0.4586
celestia,2025-10-01,Seed Round,False,291863.01,0.029186,133790.01,1.3779,1.4045,1.4102,1.3848,1.4555,1.5074,1.461,0.5007620291748406,5.502599653379552,6.030916612236024,,0.4586
celestia,2025-10-02,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.4159,1.4345,1.3848,1.4555,1.4889,1.5383,1.5462,2.7968076841584915,6.231535554792168,9.202627304188155,,0.4586
celestia,2025-10-02,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.4159,1.4345,1.3848,1.4555,1.4889,1.5383,1.5462,2.7968076841584915,6.231535554792168,9.202627304188155,,0.4586
celestia,2025-10-02,Series A&B Round,False,361616.44,0.036162,165764.98,1.4159,1.4345,1.3848,1.4555,1.4889,1.5383,1.5462,2.7968076841584915,6.231535554792168,9.202627304188155,,0.4586
celestia,2025-10-02,Seed Round,False,291863.01,0.029186,133790.01,1.4159,1.4345,1.3848,1.4555,1.4889,1.5383,1.5462,2.7968076841584915,6.231535554792168,9.202627304188155,,0.4586
celestia,2025-10-03,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.4045,1.4102,1.4555,1.4889,1.5074,1.461,1.4533,6.009255962976134,-2.3910269326348215,3.474546101815589,,0.4586
celestia,2025-10-03,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.4045,1.4102,1.4555,1.4889,1.5074,1.461,1.4533,6.009255962976134,-2.3910269326348215,3.474546101815589,,0.4586
celestia,2025-10-03,Series A&B Round,False,361616.44,0.036162,165764.98,1.4045,1.4102,1.4555,1.4889,1.5074,1.461,1.4533,6.009255962976134,-2.3910269326348215,3.474546101815589,,0.4586
celestia,2025-10-03,Seed Round,False,291863.01,0.029186,133790.01,1.4045,1.4102,1.4555,1.4889,1.5074,1.461,1.4533,6.009255962976134,-2.3910269326348215,3.474546101815589,,0.4586
celestia,2025-10-04,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.4345,1.3848,1.4889,1.5074,1.5383,1.5462,1.4862,5.081910073196233,-1.4063951174207314,3.6040432206343573,,0.4586
celestia,2025-10-04,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.4345,1.3848,1.4889,1.5074,1.5383,1.5462,1.4862,5.081910073196233,-1.4063951174207314,3.6040432206343573,,0.4586
celestia,2025-10-04,Series A&B Round,False,361616.44,0.036162,165764.98,1.4345,1.3848,1.4889,1.5074,1.5383,1.5462,1.4862,5.081910073196233,-1.4063951174207314,3.6040432206343573,,0.4586
celestia,2025-10-04,Seed Round,False,291863.01,0.029186,133790.01,1.4345,1.3848,1.4889,1.5074,1.5383,1.5462,1.4862,5.081910073196233,-1.4063951174207314,3.6040432206343573,,0.4586
celestia,2025-10-05,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.4102,1.4555,1.5074,1.5383,1.461,1.4533,1.4382,9.08381789817048,-6.507183254241701,1.98553396681322,,0.4586
celestia,2025-10-05,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.4102,1.4555,1.5074,1.5383,1.461,1.4533,1.4382,9.08381789817048,-6.507183254241701,1.98553396681322,,0.4586
celestia,2025-10-05,Series A&B Round,False,361616.44,0.036162,165764.98,1.4102,1.4555,1.5074,1.5383,1.461,1.4533,1.4382,9.08381789817048,-6.507183254241701,1.98553396681322,,0.4586
celestia,2025-10-05,Seed Round,False,291863.01,0.029186,133790.01,1.4102,1.4555,1.5074,1.5383,1.461,1.4533,1.4382,9.08381789817048,-6.507183254241701,1.98553396681322,,0.4586
celestia,2025-10-06,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.3848,1.4889,1.5383,1.461,1.5462,1.4862,0.9409,5.502599653379552,-35.598904859685156,-32.05517042172155,,0.4586
celestia,2025-10-06,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.3848,1.4889,1.5383,1.461,1.5462,1.4862,0.9409,5.502599653379552,-35.598904859685156,-32.05517042172155,,0.4586
celestia,2025-10-06,Series A&B Round,False,361616.44,0.036162,165764.98,1.3848,1.4889,1.5383,1.461,1.5462,1.4862,0.9409,5.502599653379552,-35.598904859685156,-32.05517042172155,,0.4586
celestia,2025-10-06,Seed Round,False,291863.01,0.029186,133790.01,1.3848,1.4889,1.5383,1.461,1.5462,1.4862,0.9409,5.502599653379552,-35.598904859685156,-32.05517042172155,,0.4586
celestia,2025-10-07,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.4555,1.5074,1.461,1.5462,1.4533,1.4382,0.92743,6.231535554792168,-40.01875565903505,-36.28100309172106,,0.4586
celestia,2025-10-07,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.4555,1.5074,1.461,1.5462,1.4533,1.4382,0.92743,6.231535554792168,-40.01875565903505,-36.28100309172106,,0.4586
celestia,2025-10-07,Series A&B Round,False,361616.44,0.036162,165764.98,1.4555,1.5074,1.461,1.5462,1.4533,1.4382,0.92743,6.231535554792168,-40.01875565903505,-36.28100309172106,,0.4586
celestia,2025-10-07,Seed Round,False,291863.01,0.029186,133790.01,1.4555,1.5074,1.461,1.5462,1.4533,1.4382,0.92743,6.231535554792168,-40.01875565903505,-36.28100309172106,,0.4586
celestia,2025-10-08,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.4889,1.5383,1.5462,1.4533,1.4862,0.9409,1.0546,-2.3910269326348215,-27.434115461363795,-29.169185304587273,,0.4586
celestia,2025-10-08,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.4889,1.5383,1.5462,1.4533,1.4862,0.9409,1.0546,-2.3910269326348215,-27.434115461363795,-29.169185304587273,,0.4586
celestia,2025-10-08,Series A&B Round,False,361616.44,0.036162,165764.98,1.4889,1.5383,1.5462,1.4533,1.4862,0.9409,1.0546,-2.3910269326348215,-27.434115461363795,-29.169185304587273,,0.4586
celestia,2025-10-08,Seed Round,False,291863.01,0.029186,133790.01,1.4889,1.5383,1.5462,1.4533,1.4862,0.9409,1.0546,-2.3910269326348215,-27.434115461363795,-29.169185304587273,,0.4586
celestia,2025-10-09,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.5074,1.461,1.4533,1.4862,1.4382,0.92743,1.1846,-1.4063951174207314,-20.29336563046695,-21.414355844500463,,0.4586
celestia,2025-10-09,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.5074,1.461,1.4533,1.4862,1.4382,0.92743,1.1846,-1.4063951174207314,-20.29336563046695,-21.414355844500463,,0.4586
celestia,2025-10-09,Series A&B Round,False,361616.44,0.036162,165764.98,1.5074,1.461,1.4533,1.4862,1.4382,0.92743,1.1846,-1.4063951174207314,-20.29336563046695,-21.414355844500463,,0.4586
celestia,2025-10-09,Seed Round,False,291863.01,0.029186,133790.01,1.5074,1.461,1.4533,1.4862,1.4382,0.92743,1.1846,-1.4063951174207314,-20.29336563046695,-21.414355844500463,,0.4586
celestia,2025-10-10,Initial Core Contributors,False,161534.25,0.016153,74047.3,1.5383,1.5462,1.4862,1.4382,0.9409,1.0546,1.1577,-6.507183254241701,-19.50354609929078,-24.741597867776118,,0.4586
celestia,2025-10-10,R&D & Ecosystem,False,183390.32,0.018339,84066.12,1.5383,1.5462,1.4862,1.4382,0.9409,1.0546,1.1577,-6.507183254241701,-19.50354609929078,-24.741597867776118,,0.4586
celestia,2025-10-10,Series A&B Round,False,361616.44,0.036162,165764.98,1.5383,1.5462,1.4862,1.4382,0.9409,1.0546,1.1577,-6.507183254241701,-19.50354609929078,-24.741597867776118,,0.4586
